DT;VARIABLE;VALUE
2018-01-11 21:19:35;feature_28;25
2018-01-11 21:19:35;feature_29;25
2018-01-11 21:19:35;feature_30;25
2018-01-11 21:19:35;feature_31;190
2018-01-11 21:19:35;feature_32;25
2018-01-11 21:19:35;feature_33;25
2018-01-11 21:19:35;feature_34;190
2018-01-11 21:19:35;feature_35;120
2018-01-11 21:19:35;feature_36;50
2018-01-17 07:11:22;feature_1;185
2018-01-17 07:11:22;feature_2;190
2018-01-17 07:11:22;feature_3;800
2018-01-17 07:11:30;feature_4;25
2018-01-17 07:11:30;feature_5;25
2018-01-17 07:11:30;feature_6;170
2018-01-17 07:11:30;feature_7;25
2018-01-17 07:11:30;feature_8;25
2018-01-17 07:11:30;feature_9;175
2018-01-17 07:11:30;feature_10;25
2018-01-17 07:11:30;feature_11;25
2018-01-17 07:11:30;feature_12;190
2018-01-17 07:11:30;feature_13;25
2018-01-17 07:11:30;feature_14;25
2018-01-17 07:11:30;feature_15;185
2018-01-17 07:11:30;feature_16;25
2018-01-17 07:11:30;feature_17;25
2018-01-17 07:11:30;feature_18;185
2018-01-17 07:11:30;feature_19;25
2018-01-17 07:11:30;feature_20;25
2018-01-17 07:11:30;feature_21;25
2018-01-17 07:11:30;feature_22;25
2018-01-17 07:11:30;feature_23;185
2018-01-17 07:11:30;feature_24;25
2018-01-17 07:11:30;feature_25;25
2018-01-17 07:11:30;feature_26;190
2018-01-17 07:11:30;feature_27;25
2018-01-17 07:11:30;feature_28;25
2018-01-17 07:11:30;feature_29;25
2018-01-17 07:11:30;feature_30;25
2018-01-17 07:11:30;feature_31;190
2018-01-17 07:11:30;feature_32;25
2018-01-17 07:11:30;feature_33;25
2018-01-17 07:11:30;feature_34;190
2018-01-17 07:11:30;feature_35;120
2018-01-17 07:11:30;feature_36;50
2018-01-17 20:27:52;feature_6;170
2018-01-17 20:27:52;feature_9;175
2018-01-17 20:27:52;feature_15;185
2018-01-17 20:27:52;feature_1;185
2018-01-17 20:27:52;feature_23;185
2018-01-17 20:27:52;feature_2;190
2018-01-17 20:27:52;feature_34;190
2018-01-17 20:27:52;feature_36;50
2018-01-17 20:27:52;feature_3;800
2018-01-17 20:27:59;feature_4;25
2018-01-17 20:27:59;feature_5;25
2018-01-17 20:27:59;feature_7;25
2018-01-17 20:27:59;feature_8;25
2018-01-17 20:27:59;feature_10;25
2018-01-17 20:27:59;feature_11;25
2018-01-17 20:27:59;feature_12;190
2018-01-17 20:27:59;feature_13;25
2018-01-17 20:27:59;feature_14;25
2018-01-17 20:27:59;feature_16;25
2018-01-17 20:27:59;feature_17;25
2018-01-17 20:27:59;feature_18;185
2018-01-17 20:27:59;feature_19;25
2018-01-17 20:27:59;feature_20;25
2018-01-17 20:27:59;feature_21;25
2018-01-17 20:27:59;feature_22;25
2018-01-17 20:27:59;feature_24;25
2018-01-17 20:27:59;feature_25;25
2018-01-17 20:27:59;feature_26;190
2018-01-17 20:27:59;feature_27;25
2018-01-17 20:27:59;feature_28;25
2018-01-17 20:27:59;feature_29;25
2018-01-17 20:27:59;feature_30;25
2018-01-17 20:27:59;feature_31;190
2018-01-17 20:27:59;feature_32;25
2018-01-17 20:27:59;feature_33;25
2018-01-17 20:27:59;feature_35;120
2018-01-18 07:05:28;feature_6;170
2018-01-18 07:05:28;feature_9;175
2018-01-18 07:05:28;feature_15;185
2018-01-18 07:05:28;feature_1;185
2018-01-18 07:05:28;feature_2;190
2018-01-18 07:05:28;feature_34;190
2018-01-18 07:05:28;feature_36;50
2018-01-18 07:05:28;feature_3;800
2018-01-18 07:05:35;feature_4;25
2018-01-18 07:05:35;feature_5;25
2018-01-18 07:05:35;feature_7;25
2018-01-18 07:05:35;feature_8;25
2018-01-18 07:05:35;feature_10;25
2018-01-18 07:05:35;feature_11;25
2018-01-18 07:05:35;feature_12;190
2018-01-18 07:05:35;feature_13;25
2018-01-18 07:05:35;feature_14;25
2018-01-18 07:05:35;feature_16;25
2018-01-18 07:05:35;feature_17;25
2018-01-18 07:05:35;feature_18;185
2018-01-18 07:05:35;feature_19;25
2018-01-18 07:05:35;feature_20;25
2018-01-18 07:05:35;feature_21;25
2018-01-18 07:05:35;feature_22;25
2018-01-18 07:05:35;feature_23;185
2018-01-18 07:05:35;feature_24;25
2018-01-18 07:05:35;feature_25;25
2018-01-18 07:05:35;feature_26;190
2018-01-18 07:05:35;feature_27;25
2018-01-18 07:05:35;feature_28;25
2018-01-18 07:05:35;feature_29;25
2018-01-18 07:05:35;feature_30;25
2018-01-18 07:05:35;feature_31;190
2018-01-18 07:05:35;feature_32;25
2018-01-18 07:05:35;feature_33;25
2018-01-18 07:05:35;feature_35;120
2018-01-18 17:50:44;feature_1;185
2018-01-18 17:50:44;feature_3;800
2018-01-18 17:50:53;feature_4;25
2018-01-18 17:50:53;feature_5;25
2018-01-18 17:50:53;feature_6;170
2018-01-18 17:50:53;feature_7;25
2018-01-18 17:50:53;feature_8;25
2018-01-18 17:50:53;feature_9;175
2018-01-18 17:50:53;feature_10;25
2018-01-18 17:50:53;feature_11;25
2018-01-18 17:50:53;feature_12;190
2018-01-18 17:50:53;feature_13;25
2018-01-18 17:50:53;feature_14;25
2018-01-18 17:50:53;feature_15;185
2018-01-18 17:50:53;feature_16;25
2018-01-18 17:50:53;feature_17;25
2018-01-18 17:50:53;feature_18;185
2018-01-18 17:50:53;feature_19;25
2018-01-18 17:50:53;feature_20;25
2018-01-18 17:50:53;feature_21;25
2018-01-18 17:50:53;feature_22;25
2018-01-18 17:50:53;feature_23;185
2018-01-18 17:50:53;feature_24;25
2018-01-18 17:50:53;feature_25;25
2018-01-18 17:50:53;feature_26;190
2018-01-18 17:50:53;feature_27;25
2018-01-18 17:50:53;feature_28;25
2018-01-18 17:50:53;feature_2;190
2018-01-18 17:50:53;feature_29;25
2018-01-18 17:50:53;feature_30;25
2018-01-18 17:50:53;feature_31;190
2018-01-18 17:50:53;feature_32;25
2018-01-18 17:50:53;feature_33;25
2018-01-18 17:50:53;feature_34;190
2018-01-18 17:50:53;feature_35;120
2018-01-18 17:50:53;feature_36;50
2018-01-21 17:59:57;feature_1;185
2018-01-21 17:59:57;feature_2;190
2018-01-21 17:59:57;feature_3;800
2018-01-21 18:00:06;feature_4;25
2018-01-21 18:00:06;feature_5;25
2018-01-21 18:00:06;feature_6;170
2018-01-21 18:00:06;feature_7;25
2018-01-21 18:00:06;feature_8;25
2018-01-21 18:00:06;feature_9;175
2018-01-21 18:00:06;feature_10;25
2018-01-21 18:00:06;feature_11;25
2018-01-21 18:00:06;feature_12;190
2018-01-21 18:00:06;feature_13;25
2018-01-21 18:00:06;feature_14;25
2018-01-21 18:00:06;feature_15;185
2018-01-21 18:00:06;feature_16;25
2018-01-21 18:00:06;feature_17;25
2018-01-21 18:00:06;feature_18;185
2018-01-21 18:00:06;feature_19;25
2018-01-21 18:00:06;feature_20;25
2018-01-21 18:00:06;feature_21;25
2018-01-21 18:00:06;feature_22;25
2018-01-21 18:00:06;feature_23;185
2018-01-21 18:00:06;feature_24;25
2018-01-21 18:00:06;feature_25;25
2018-01-21 18:00:06;feature_26;190
2018-01-21 18:00:06;feature_27;25
2018-01-21 18:00:06;feature_28;25
2018-01-21 18:00:06;feature_29;25
2018-01-21 18:00:06;feature_30;25
2018-01-21 18:00:06;feature_31;190
2018-01-21 18:00:06;feature_32;25
2018-01-21 18:00:06;feature_33;25
2018-01-21 18:00:06;feature_34;190
2018-01-21 18:00:06;feature_35;120
2018-01-21 18:00:06;feature_36;50
2018-01-24 15:35:13;feature_1;185
2018-01-24 15:35:13;feature_2;190
2018-01-24 15:35:13;feature_3;800
2018-01-24 15:35:21;feature_4;25
2018-01-24 15:35:21;feature_5;25
2018-01-24 15:35:21;feature_6;170
2018-01-24 15:35:21;feature_7;25
2018-01-24 15:35:21;feature_8;25
2018-01-24 15:35:21;feature_9;175
2018-01-24 15:35:21;feature_10;25
2018-01-24 15:35:21;feature_11;25
2018-01-24 15:35:21;feature_12;190
2018-01-24 15:35:21;feature_13;25
2018-01-24 15:35:21;feature_14;25
2018-01-24 15:35:21;feature_15;185
2018-01-24 15:35:21;feature_16;25
2018-01-24 15:35:21;feature_17;25
2018-01-24 15:35:21;feature_18;185
2018-01-24 15:35:21;feature_19;25
2018-01-24 15:35:21;feature_20;25
2018-01-24 15:35:21;feature_21;25
2018-01-24 15:35:21;feature_22;25
2018-01-24 15:35:21;feature_23;185
2018-01-24 15:35:21;feature_24;25
2018-01-24 15:35:21;feature_25;25
2018-01-24 15:35:21;feature_26;190
2018-01-24 15:35:21;feature_27;25
2018-01-24 15:35:21;feature_28;25
2018-01-24 15:35:21;feature_29;25
2018-01-24 15:35:21;feature_30;25
2018-01-24 15:35:21;feature_31;190
2018-01-24 15:35:21;feature_32;25
2018-01-24 15:35:21;feature_33;25
2018-01-24 15:35:21;feature_34;190
2018-01-24 15:35:21;feature_35;120
2018-01-24 15:35:21;feature_36;50
2018-02-23 09:40:01;feature_1;185
2018-02-23 09:40:01;feature_2;190
2018-02-23 09:40:01;feature_3;800
2018-02-23 09:40:10;feature_4;25
2018-02-23 09:40:10;feature_5;25
2018-02-23 09:40:10;feature_6;170
2018-02-23 09:40:10;feature_7;25
2018-02-23 09:40:10;feature_8;25
2018-02-23 09:40:10;feature_9;175
2018-02-23 09:40:10;feature_10;25
2018-02-23 09:40:10;feature_11;25
2018-02-23 09:40:10;feature_12;190
2018-02-23 09:40:10;feature_13;25
2018-02-23 09:40:10;feature_14;25
2018-02-23 09:40:10;feature_15;185
2018-02-23 09:40:10;feature_16;25
2018-02-23 09:40:10;feature_17;25
2018-02-23 09:40:10;feature_18;185
2018-02-23 09:40:10;feature_19;25
2018-02-23 09:40:10;feature_20;25
2018-02-23 09:40:10;feature_21;25
2018-02-23 09:40:10;feature_22;25
2018-02-23 09:40:10;feature_23;185
2018-02-23 09:40:10;feature_24;25
2018-02-23 09:40:10;feature_25;25
2018-02-23 09:40:10;feature_26;190
2018-02-23 09:40:10;feature_27;25
2018-02-23 09:40:10;feature_28;25
2018-02-23 09:40:10;feature_29;25
2018-02-23 09:40:10;feature_30;25
2018-02-23 09:40:10;feature_31;190
2018-02-23 09:40:10;feature_32;25
2018-02-23 09:40:10;feature_33;25
2018-02-23 09:40:10;feature_34;190
2018-02-23 09:40:10;feature_35;120
2018-02-23 09:40:10;feature_36;50
2018-02-23 16:33:59;feature_1;185
2018-02-23 16:33:59;feature_3;800
2018-02-23 16:34:08;feature_4;25
2018-02-23 16:34:08;feature_5;25
2018-02-23 16:34:08;feature_6;170
2018-02-23 16:34:08;feature_7;25
2018-02-23 16:34:08;feature_8;25
2018-02-23 16:34:08;feature_9;175
2018-02-23 16:34:08;feature_10;25
2018-02-23 16:34:08;feature_11;25
2018-02-23 16:34:08;feature_12;190
2018-02-23 16:34:08;feature_13;25
2018-02-23 16:34:08;feature_14;25
2018-02-23 16:34:08;feature_15;185
2018-02-23 16:34:08;feature_16;25
2018-02-23 16:34:08;feature_17;25
2018-02-23 16:34:08;feature_18;185
2018-02-23 16:34:08;feature_19;25
2018-02-23 16:34:08;feature_20;25
2018-02-23 16:34:08;feature_21;25
2018-02-23 16:34:08;feature_22;25
2018-02-23 16:34:08;feature_23;185
2018-02-23 16:34:08;feature_24;25
2018-02-23 16:34:08;feature_25;25
2018-02-23 16:34:08;feature_26;190
2018-02-23 16:34:08;feature_27;25
2018-02-23 16:34:08;feature_28;25
2018-02-23 16:34:08;feature_2;190
2018-02-23 16:34:08;feature_29;25
2018-02-23 16:34:08;feature_30;25
2018-02-23 16:34:08;feature_31;190
2018-02-23 16:34:08;feature_32;25
2018-02-23 16:34:08;feature_33;25
2018-02-23 16:34:08;feature_34;190
2018-02-23 16:34:08;feature_35;120
2018-02-23 16:34:08;feature_36;50
2018-03-12 13:21:27;feature_1;185
2018-03-12 13:21:27;feature_2;190
2018-03-12 13:21:27;feature_3;800
2018-03-12 13:21:36;feature_4;25
2018-03-12 13:21:36;feature_5;25
2018-03-12 13:21:36;feature_6;170
2018-03-12 13:21:36;feature_7;25
2018-03-12 13:21:36;feature_8;25
2018-03-12 13:21:36;feature_9;175
2018-03-12 13:21:36;feature_10;25
2018-03-12 13:21:36;feature_11;25
2018-03-12 13:21:36;feature_12;190
2018-03-12 13:21:36;feature_13;25
2018-03-12 13:21:36;feature_14;25
2018-03-12 13:21:36;feature_15;185
2018-03-12 13:21:36;feature_16;25
2018-03-12 13:21:36;feature_17;25
2018-03-12 13:21:36;feature_18;185
2018-03-12 13:21:36;feature_19;25
2018-03-12 13:21:36;feature_20;25
2018-03-12 13:21:36;feature_21;25
2018-03-12 13:21:36;feature_22;25
2018-03-12 13:21:36;feature_23;185
2018-03-12 13:21:36;feature_24;25
2018-03-12 13:21:36;feature_25;25
2018-03-12 13:21:36;feature_26;190
2018-03-12 13:21:36;feature_27;25
2018-03-12 13:21:36;feature_28;25
2018-03-12 13:21:36;feature_29;25
2018-03-12 13:21:36;feature_30;25
2018-03-12 13:21:36;feature_31;190
2018-03-12 13:21:36;feature_32;25
2018-03-12 13:21:36;feature_33;25
2018-03-12 13:21:36;feature_34;190
2018-03-12 13:21:36;feature_35;120
2018-03-12 13:21:36;feature_36;50
2018-05-01 15:38:49;feature_1;185
2018-05-01 15:38:49;feature_2;190
2018-05-01 15:38:49;feature_3;800
2018-05-01 15:38:58;feature_4;25
2018-05-01 15:38:58;feature_5;25
2018-05-01 15:38:58;feature_6;170
2018-05-01 15:38:58;feature_7;25
2018-05-01 15:38:58;feature_8;25
2018-05-01 15:38:58;feature_9;175
2018-05-01 15:38:58;feature_10;25
2018-05-01 15:38:58;feature_11;25
2018-05-01 15:38:58;feature_12;190
2018-05-01 15:38:58;feature_13;25
2018-05-01 15:38:58;feature_14;25
2018-05-01 15:38:58;feature_15;185
2018-05-01 15:38:58;feature_16;25
2018-05-01 15:38:58;feature_17;25
2018-05-01 15:38:58;feature_18;185
2018-05-01 15:38:58;feature_19;25
2018-05-01 15:38:58;feature_20;25
2018-05-01 15:38:58;feature_21;25
2018-05-01 15:38:58;feature_22;25
2018-05-01 15:38:58;feature_23;185
2018-05-01 15:38:58;feature_24;25
2018-05-01 15:38:58;feature_25;25
2018-05-01 15:38:58;feature_26;190
2018-05-01 15:38:58;feature_27;25
2018-05-01 15:38:58;feature_28;25
2018-05-01 15:38:58;feature_29;25
2018-05-01 15:38:58;feature_30;25
2018-05-01 15:38:58;feature_31;190
2018-05-01 15:38:58;feature_32;25
2018-05-01 15:38:58;feature_33;25
2018-05-01 15:38:58;feature_34;190
2018-05-01 15:38:58;feature_35;120
2018-05-01 15:38:58;feature_36;50
2018-06-30 18:10:59;feature_1;185
2018-06-30 18:10:59;feature_2;190
2018-06-30 18:10:59;feature_3;800
2018-06-30 18:11:08;feature_4;25
2018-06-30 18:11:08;feature_5;25
2018-06-30 18:11:08;feature_6;170
2018-06-30 18:11:08;feature_7;25
2018-06-30 18:11:08;feature_8;25
2018-06-30 18:11:08;feature_9;175
2018-06-30 18:11:08;feature_10;25
2018-06-30 18:11:08;feature_11;25
2018-06-30 18:11:08;feature_12;190
2018-06-30 18:11:08;feature_13;25
2018-06-30 18:11:08;feature_14;25
2018-06-30 18:11:08;feature_15;185
2018-06-30 18:11:08;feature_16;25
2018-06-30 18:11:08;feature_17;25
2018-06-30 18:11:08;feature_18;185
2018-06-30 18:11:08;feature_19;25
2018-06-30 18:11:08;feature_20;25
2018-06-30 18:11:08;feature_21;25
2018-06-30 18:11:08;feature_22;25
2018-06-30 18:11:08;feature_23;185
2018-06-30 18:11:08;feature_24;25
2018-06-30 18:11:08;feature_25;25
2018-06-30 18:11:08;feature_26;190
2018-06-30 18:11:08;feature_27;25
2018-06-30 18:11:08;feature_28;25
2018-06-30 18:11:08;feature_29;25
2018-06-30 18:11:08;feature_30;25
2018-06-30 18:11:08;feature_31;190
2018-06-30 18:11:08;feature_32;25
2018-06-30 18:11:08;feature_33;25
2018-06-30 18:11:08;feature_34;190
2018-06-30 18:11:08;feature_35;120
2018-06-30 18:11:08;feature_36;50
2018-07-16 19:40:04;feature_4;25
2018-07-16 19:40:04;feature_5;25
2018-07-16 19:40:04;feature_6;170
2018-07-16 19:40:04;feature_7;25
2018-07-16 19:40:04;feature_8;25
2018-07-16 19:40:04;feature_9;175
2018-07-16 19:40:04;feature_10;25
2018-07-16 19:40:04;feature_11;25
2018-07-16 19:40:04;feature_12;190
2018-07-16 19:40:04;feature_13;25
2018-07-16 19:40:04;feature_14;25
2018-07-16 19:40:04;feature_15;185
2018-07-16 19:40:04;feature_16;25
2018-07-16 19:40:04;feature_17;25
2018-07-16 19:40:04;feature_18;185
2018-07-16 19:40:04;feature_19;25
2018-07-16 19:40:04;feature_20;25
2018-07-16 19:40:04;feature_1;185
2018-07-16 19:40:04;feature_21;25
2018-07-16 19:40:04;feature_22;25
2018-07-16 19:40:04;feature_23;185
2018-07-16 19:40:04;feature_24;25
2018-07-16 19:40:04;feature_25;25
2018-07-16 19:40:04;feature_26;190
2018-07-16 19:40:04;feature_27;25
2018-07-16 19:40:04;feature_28;25
2018-07-16 19:40:04;feature_2;190
2018-07-16 19:40:04;feature_29;25
2018-07-16 19:40:04;feature_30;25
2018-07-16 19:40:04;feature_31;190
2018-07-16 19:40:04;feature_32;25
2018-07-16 19:40:04;feature_33;25
2018-07-16 19:40:04;feature_34;190
2018-07-16 19:40:04;feature_35;120
2018-07-16 19:40:04;feature_36;50
2018-07-16 19:40:04;feature_3;800
2018-07-16 19:47:37;feature_1;185
2018-07-16 19:47:37;feature_3;800
2018-07-16 19:47:46;feature_4;25
2018-07-16 19:47:46;feature_5;25
2018-07-16 19:47:46;feature_6;170
2018-07-16 19:47:46;feature_7;25
2018-07-16 19:47:46;feature_8;25
2018-07-16 19:47:46;feature_9;175
2018-07-16 19:47:46;feature_10;25
2018-07-16 19:47:46;feature_11;25
2018-07-16 19:47:46;feature_12;190
2018-07-16 19:47:46;feature_13;25
2018-07-16 19:47:46;feature_14;25
2018-07-16 19:47:46;feature_15;185
2018-07-16 19:47:46;feature_16;25
2018-07-16 19:47:46;feature_17;25
2018-07-16 19:47:46;feature_18;185
2018-07-16 19:47:46;feature_19;25
2018-07-16 19:47:46;feature_20;25
2018-07-16 19:47:46;feature_21;25
2018-07-16 19:47:46;feature_22;25
2018-07-16 19:47:46;feature_23;185
2018-07-16 19:47:46;feature_24;25
2018-07-16 19:47:46;feature_25;25
2018-07-16 19:47:46;feature_26;190
2018-07-16 19:47:46;feature_27;25
2018-07-16 19:47:46;feature_28;25
2018-07-16 19:47:46;feature_2;190
2018-07-16 19:47:46;feature_29;25
2018-07-16 19:47:46;feature_30;25
2018-07-16 19:47:46;feature_31;190
2018-07-16 19:47:46;feature_32;25
2018-07-16 19:47:46;feature_33;25
2018-07-16 19:47:46;feature_34;190
2018-07-16 19:47:46;feature_35;120
2018-07-16 19:47:46;feature_36;50
2018-07-18 14:24:36;feature_4;25
2018-07-18 14:24:36;feature_5;25
2018-07-18 14:24:36;feature_6;170
2018-07-18 14:24:36;feature_7;25
2018-07-18 14:24:36;feature_8;25
2018-07-18 14:24:36;feature_9;175
2018-07-18 14:24:36;feature_10;25
2018-07-18 14:24:36;feature_11;25
2018-07-18 14:24:36;feature_12;190
2018-07-18 14:24:36;feature_13;25
2018-07-18 14:24:36;feature_14;25
2018-07-18 14:24:36;feature_15;185
2018-07-18 14:24:36;feature_16;25
2018-07-18 14:24:36;feature_17;25
2018-07-18 14:24:36;feature_18;185
2018-07-18 14:24:36;feature_19;25
2018-07-18 14:24:36;feature_20;25
2018-07-18 14:24:36;feature_1;185
2018-07-18 14:24:36;feature_21;25
2018-07-18 14:24:36;feature_22;25
2018-07-18 14:24:36;feature_23;185
2018-07-18 14:24:36;feature_24;25
2018-07-18 14:24:36;feature_25;25
2018-07-18 14:24:36;feature_26;190
2018-07-18 14:24:36;feature_27;25
2018-07-18 14:24:36;feature_28;25
2018-07-18 14:24:36;feature_2;190
2018-07-18 14:24:36;feature_29;25
2018-07-18 14:24:36;feature_30;25
2018-07-18 14:24:36;feature_31;190
2018-07-18 14:24:36;feature_32;25
2018-07-18 14:24:36;feature_33;25
2018-07-18 14:24:36;feature_34;190
2018-07-18 14:24:36;feature_35;120
2018-07-18 14:24:36;feature_36;50
2018-07-18 14:24:36;feature_3;800
2018-08-01 14:04:23;feature_4;25
2018-08-01 14:04:23;feature_5;25
2018-08-01 14:04:23;feature_6;170
2018-08-01 14:04:23;feature_7;25
2018-08-01 14:04:23;feature_8;25
2018-08-01 14:04:23;feature_9;175
2018-08-01 14:04:23;feature_10;25
2018-08-01 14:04:23;feature_11;25
2018-08-01 14:04:23;feature_12;190
2018-08-01 14:04:23;feature_13;25
2018-08-01 14:04:23;feature_14;25
2018-08-01 14:04:23;feature_15;185
2018-08-01 14:04:23;feature_16;25
2018-08-01 14:04:23;feature_17;25
2018-08-01 14:04:23;feature_18;185
2018-08-01 14:04:23;feature_19;25
2018-08-01 14:04:23;feature_20;25
2018-08-01 14:04:23;feature_1;185
2018-08-01 14:04:23;feature_21;25
2018-08-01 14:04:23;feature_22;25
2018-08-01 14:04:23;feature_23;185
2018-08-01 14:04:23;feature_24;25
2018-08-01 14:04:23;feature_25;25
2018-08-01 14:04:23;feature_26;190
2018-08-01 14:04:23;feature_27;25
2018-08-01 14:04:23;feature_28;25
2018-08-01 14:04:23;feature_2;190
2018-08-01 14:04:23;feature_29;25
2018-08-01 14:04:23;feature_30;25
2018-08-01 14:04:23;feature_31;190
2018-08-01 14:04:23;feature_32;25
2018-08-01 14:04:23;feature_33;25
2018-08-01 14:04:23;feature_34;190
2018-08-01 14:04:23;feature_35;120
2018-08-01 14:04:23;feature_36;50
2018-08-01 14:04:23;feature_3;800
2018-08-04 20:03:20;feature_4;25
2018-08-04 20:03:20;feature_5;25
2018-08-04 20:03:20;feature_6;170
2018-08-04 20:03:20;feature_7;25
2018-08-04 20:03:20;feature_8;25
2018-08-04 20:03:20;feature_9;175
2018-08-04 20:03:20;feature_10;25
2018-08-04 20:03:20;feature_11;25
2018-08-04 20:03:20;feature_12;190
2018-08-04 20:03:20;feature_13;25
2018-08-04 20:03:20;feature_14;25
2018-08-04 20:03:20;feature_15;185
2018-08-04 20:03:20;feature_16;25
2018-08-04 20:03:20;feature_17;25
2018-08-04 20:03:20;feature_18;185
2018-08-04 20:03:20;feature_19;25
2018-08-04 20:03:20;feature_20;25
2018-08-04 20:03:20;feature_1;185
2018-08-04 20:03:20;feature_21;25
2018-08-04 20:03:20;feature_22;25
2018-08-04 20:03:20;feature_23;185
2018-08-04 20:03:20;feature_24;25
2018-08-04 20:03:20;feature_25;25
2018-08-04 20:03:20;feature_26;190
2018-08-04 20:03:20;feature_27;25
2018-08-04 20:03:20;feature_28;25
2018-08-04 20:03:20;feature_2;190
2018-08-04 20:03:20;feature_29;25
2018-08-04 20:03:20;feature_30;25
2018-08-04 20:03:20;feature_31;190
2018-08-04 20:03:20;feature_32;25
2018-08-04 20:03:20;feature_33;25
2018-08-04 20:03:20;feature_34;190
2018-08-04 20:03:20;feature_35;120
2018-08-04 20:03:20;feature_36;50
2018-08-04 20:03:20;feature_3;800
2018-08-05 08:54:57;feature_1;185
2018-08-05 08:54:57;feature_3;800
2018-08-05 08:55:06;feature_4;25
2018-08-05 08:55:06;feature_5;25
2018-08-05 08:55:06;feature_6;170
2018-08-05 08:55:06;feature_7;25
2018-08-05 08:55:06;feature_8;25
2018-08-05 08:55:06;feature_9;175
2018-08-05 08:55:06;feature_10;25
2018-08-05 08:55:06;feature_11;25
2018-08-05 08:55:06;feature_12;190
2018-08-05 08:55:06;feature_13;25
2018-08-05 08:55:06;feature_14;25
2018-08-05 08:55:06;feature_15;185
2018-08-05 08:55:06;feature_16;25
2018-08-05 08:55:06;feature_17;25
2018-08-05 08:55:06;feature_18;185
2018-08-05 08:55:06;feature_19;25
2018-08-05 08:55:06;feature_20;25
2018-08-05 08:55:06;feature_21;25
2018-08-05 08:55:06;feature_22;25
2018-08-05 08:55:06;feature_23;185
2018-08-05 08:55:06;feature_24;25
2018-08-05 08:55:06;feature_25;25
2018-08-05 08:55:06;feature_26;190
2018-08-05 08:55:06;feature_27;25
2018-08-05 08:55:06;feature_28;25
2018-08-05 08:55:06;feature_2;190
2018-08-05 08:55:06;feature_29;25
2018-08-05 08:55:06;feature_30;25
2018-08-05 08:55:06;feature_31;190
2018-08-05 08:55:06;feature_32;25
2018-08-05 08:55:06;feature_33;25
2018-08-05 08:55:06;feature_34;190
2018-08-05 08:55:06;feature_35;120
2018-08-05 08:55:06;feature_36;50
2018-08-05 17:13:05;feature_6;170
2018-08-05 17:13:05;feature_9;175
2018-08-05 17:13:05;feature_15;185
2018-08-05 17:13:05;feature_1;185
2018-08-05 17:13:05;feature_23;185
2018-08-05 17:13:05;feature_2;190
2018-08-05 17:13:05;feature_31;190
2018-08-05 17:13:05;feature_34;190
2018-08-05 17:13:05;feature_36;50
2018-08-05 17:13:05;feature_3;800
2018-08-05 17:13:12;feature_4;25
2018-08-05 17:13:12;feature_5;25
2018-08-05 17:13:12;feature_7;25
2018-08-05 17:13:12;feature_8;25
2018-08-05 17:13:12;feature_10;25
2018-08-05 17:13:12;feature_11;25
2018-08-05 17:13:12;feature_12;190
2018-08-05 17:13:12;feature_13;25
2018-08-05 17:13:12;feature_14;25
2018-08-05 17:13:12;feature_16;25
2018-08-05 17:13:12;feature_17;25
2018-08-05 17:13:12;feature_18;185
2018-08-05 17:13:12;feature_19;25
2018-08-05 17:13:12;feature_20;25
2018-08-05 17:13:12;feature_21;25
2018-08-05 17:13:12;feature_22;25
2018-08-05 17:13:12;feature_24;25
2018-08-05 17:13:12;feature_25;25
2018-08-05 17:13:12;feature_26;190
2018-08-05 17:13:12;feature_27;25
2018-08-05 17:13:12;feature_28;25
2018-08-05 17:13:12;feature_29;25
2018-08-05 17:13:12;feature_30;25
2018-08-05 17:13:12;feature_32;25
2018-08-05 17:13:12;feature_33;25
2018-08-05 17:13:12;feature_35;120
2018-08-06 01:36:00;feature_6;170
2018-08-06 01:36:00;feature_9;175
2018-08-06 01:36:00;feature_1;185
2018-08-06 01:36:00;feature_2;190
2018-08-06 01:36:00;feature_34;190
2018-08-06 01:36:00;feature_36;50
2018-08-06 01:36:00;feature_3;800
2018-08-06 01:36:08;feature_4;25
2018-08-06 01:36:08;feature_5;25
2018-08-06 01:36:08;feature_7;25
2018-08-06 01:36:08;feature_8;25
2018-08-06 01:36:08;feature_10;25
2018-08-06 01:36:08;feature_11;25
2018-08-06 01:36:08;feature_12;190
2018-08-06 01:36:08;feature_13;25
2018-08-06 01:36:08;feature_14;25
2018-08-06 01:36:08;feature_15;185
2018-08-06 01:36:08;feature_16;25
2018-08-06 01:36:08;feature_17;25
2018-08-06 01:36:08;feature_18;185
2018-08-06 01:36:08;feature_19;25
2018-08-06 01:36:08;feature_20;25
2018-08-06 01:36:08;feature_21;25
2018-08-06 01:36:08;feature_22;25
2018-08-06 01:36:08;feature_23;185
2018-08-06 01:36:08;feature_24;25
2018-08-06 01:36:08;feature_25;25
2018-08-06 01:36:08;feature_26;190
2018-08-06 01:36:08;feature_27;25
2018-08-06 01:36:08;feature_28;25
2018-08-06 01:36:08;feature_29;25
2018-08-06 01:36:08;feature_30;25
2018-08-06 01:36:08;feature_31;190
2018-08-06 01:36:08;feature_32;25
2018-08-06 01:36:08;feature_33;25
2018-08-06 01:36:08;feature_35;120
2018-08-22 17:39:24;feature_4;25
2018-08-22 17:39:24;feature_5;25
2018-08-22 17:39:24;feature_6;170
2018-08-22 17:39:24;feature_7;25
2018-08-22 17:39:24;feature_8;25
2018-08-22 17:39:24;feature_9;175
